pays,code_pays,année,produit,code_produit,dispo_int,dispo_kcal,dispo_kg,pertes,autres_utilisations
Angola,7,2013,Huile de Germe de Maïs,2582,0.0,0.0,0.0,,
Angola,7,2013,Huil Plantes Oleif Autr,2586,17000.0,17.0,0.71,,2000.0
Angola,7,2013,Tomates,2601,103000.0,3.0,4.73,2000.0,
Angola,7,2013,Oignons,2602,7000.0,0.0,0.34,,
Angola,7,2013,"Légumes, Autres",2605,1540000.0,35.0,62.59,197000.0,
Angola,7,2013,"Oranges, Mandarines",2611,6000.0,0.0,0.28,,
Angola,7,2013,"Agrumes, Autres",2614,304000.0,10.0,12.76,30000.0,
Angola,7,2013,Bananes,2615,3095000.0,88.0,53.76,625000.0,
Angola,7,2013,Pommes,2617,22000.0,1.0,1.0,,
Angola,7,2013,Ananas,2618,479000.0,25.0,20.09,48000.0,
Angola,7,2013,Dattes,2619,0.0,0.0,0.0,,
Angola,7,2013,Raisin,2620,2000.0,0.0,0.11,,
Angola,7,2013,"Fruits, Autres",2625,54000.0,3.0,2.33,4000.0,
Angola,7,2013,Café,2630,13000.0,1.0,0.61,,0.0
Angola,7,2013,Feve de Cacao,2633,4000.0,3.0,0.14,,1000.0
Angola,7,2013,Thé,2635,1000.0,0.0,0.03,,
Angola,7,2013,Poivre,2640,0.0,0.0,0.0,,
Angola,7,2013,Piments,2641,0.0,0.0,0.0,,
Angola,7,2013,Girofles,2642,0.0,0.0,0.0,,
Angola,7,2013,"Épices, Autres",2645,0.0,0.0,0.02,,
Angola,7,2013,Vin,2655,100000.0,9.0,4.67,,
Angola,7,2013,Bière,2656,1214000.0,67.0,56.56,,
Angola,7,2013,Boissons Fermentés,2657,462000.0,24.0,18.83,57000.0,
Angola,7,2013,Boissons Alcooliques,2658,42000.0,16.0,1.94,,
Angola,7,2013,Aliments pour enfants,2680,5000.0,3.0,0.25,,
Angola,7,2013,Viande de Bovins,2731,181000.0,36.0,8.42,,
Angola,7,2013,Viande d'Ovins/Caprins,2732,23000.0,5.0,1.08,,
Angola,7,2013,Viande de Suides,2733,191000.0,89.0,8.89,,
Angola,7,2013,Viande de Volailles,2734,372000.0,58.0,17.33,,
Angola,7,2013,"Viande, Autre",2735,9000.0,1.0,0.42,,
Angola,7,2013,Abats Comestible,2736,25000.0,3.0,1.15,,
Angola,7,2013,Graisses Animales Crue,2737,11000.0,10.0,0.49,,0.0
Angola,7,2013,"Beurre, Ghee",2740,2000.0,2.0,0.09,,
Angola,7,2013,Oeufs,2744,29000.0,4.0,1.11,2000.0,
Angola,7,2013,Miel,2745,23000.0,9.0,1.09,,
Angola,7,2013,Poissons Eau Douce,2761,20000.0,2.0,0.92,,0.0
Angola,7,2013,Perciform,2762,131000.0,7.0,6.12,,0.0
Angola,7,2013,Poissons Pelagiques,2763,190000.0,14.0,7.06,,0.0
Angola,7,2013,"Poissons Marins, Autres",2764,38000.0,2.0,1.14,,0.0
Angola,7,2013,Crustacés,2765,1000.0,0.0,0.04,,0.0
Angola,7,2013,Cephalopodes,2766,1000.0,0.0,0.06,,0.0
Angola,7,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,,0.0
Angola,7,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,,0.0
Angola,7,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,,0.0
Angola,7,2013,Huiles de Poissons,2781,4000.0,0.0,0.0,,0.0
Angola,7,2013,Riz (Eq Blanchi),2805,337000.0,82.0,8.12,7000.0,154000.0
Angola,7,2013,Lait - Excl Beurre,2848,277000.0,20.0,12.3,11000.0,
Angola,7,2013,Miscellanees,2899,,3.0,,,
Antigua-et-Barbuda,8,2013,Blé,2511,7000.0,498.0,62.06,,1000.0
Antigua-et-Barbuda,8,2013,Orge,2513,0.0,0.0,,,
Antigua-et-Barbuda,8,2013,Maïs,2514,0.0,22.0,2.44,0.0,
Antigua-et-Barbuda,8,2013,Seigle,2515,0.0,0.0,0.01,,
Antigua-et-Barbuda,8,2013,Avoine,2516,0.0,15.0,2.67,,
Antigua-et-Barbuda,8,2013,Millet,2517,,0.0,,,
Antigua-et-Barbuda,8,2013,Sorgho,2518,,0.0,,,
Antigua-et-Barbuda,8,2013,"Céréales, Autres",2520,0.0,6.0,1.01,,
Antigua-et-Barbuda,8,2013,Pommes de Terre,2531,2000.0,25.0,15.63,0.0,1000.0
Antigua-et-Barbuda,8,2013,Manioc,2532,0.0,4.0,1.4,0.0,
Antigua-et-Barbuda,8,2013,Patates douces,2533,0.0,8.0,3.18,0.0,
Antigua-et-Barbuda,8,2013,Racines nda,2534,0.0,4.0,1.8,0.0,
Antigua-et-Barbuda,8,2013,Ignames,2535,0.0,3.0,1.38,0.0,
Antigua-et-Barbuda,8,2013,"Sucre, canne",2536,0.0,,,,
Antigua-et-Barbuda,8,2013,Sucre Eq Brut,2542,3000.0,278.0,27.82,,0.0
Antigua-et-Barbuda,8,2013,Edulcorants Autres,2543,1000.0,21.0,4.66,,1000.0
Antigua-et-Barbuda,8,2013,Haricots,2546,0.0,14.0,1.48,,0.0
Antigua-et-Barbuda,8,2013,Pois,2547,0.0,6.0,0.63,,0.0
Antigua-et-Barbuda,8,2013,Légumineuses Autres,2549,0.0,8.0,0.84,0.0,
Antigua-et-Barbuda,8,2013,Noix,2551,0.0,5.0,0.69,,0.0
Antigua-et-Barbuda,8,2013,Soja,2555,0.0,0.0,0.07,,0.0
Antigua-et-Barbuda,8,2013,Arachides Decortiquees,2556,0.0,14.0,0.85,,0.0
Antigua-et-Barbuda,8,2013,Graines de tournesol,2557,0.0,0.0,0.04,,0.0
Antigua-et-Barbuda,8,2013,Graines Colza/Moutarde,2558,0.0,3.0,0.0,,
Antigua-et-Barbuda,8,2013,Graines de coton,2559,0.0,,,0.0,0.0
Antigua-et-Barbuda,8,2013,Coco (Incl Coprah),2560,0.0,4.0,0.86,,0.0
Antigua-et-Barbuda,8,2013,Sésame,2561,0.0,0.0,0.01,,
Antigua-et-Barbuda,8,2013,Olives,2563,0.0,1.0,0.34,,0.0
Antigua-et-Barbuda,8,2013,"Plantes Oleiferes, Autre",2570,0.0,1.0,0.07,,
Antigua-et-Barbuda,8,2013,Huile de Soja,2571,0.0,96.0,3.97,,0.0
Antigua-et-Barbuda,8,2013,Huile d'Arachide,2572,0.0,2.0,0.08,,
Antigua-et-Barbuda,8,2013,Huile de Tournesol,2573,0.0,1.0,0.02,,
Antigua-et-Barbuda,8,2013,Huile de Colza&Moutarde,2574,0.0,11.0,0.47,,
Antigua-et-Barbuda,8,2013,Huile Graines de Coton,2575,0.0,2.0,0.08,,
Antigua-et-Barbuda,8,2013,Huile de Palme,2577,0.0,,0.11,,0.0
Antigua-et-Barbuda,8,2013,Huile de Coco,2578,0.0,1.0,0.04,,
Antigua-et-Barbuda,8,2013,Huile de Sésame,2579,0.0,1.0,0.03,,
Antigua-et-Barbuda,8,2013,Huile d'Olive,2580,0.0,12.0,0.51,,
Antigua-et-Barbuda,8,2013,Huile de Germe de Maïs,2582,0.0,4.0,0.18,,
Antigua-et-Barbuda,8,2013,Huil Plantes Oleif Autr,2586,0.0,87.0,3.69,,0.0
Antigua-et-Barbuda,8,2013,Tomates,2601,1000.0,7.0,12.0,0.0,
Antigua-et-Barbuda,8,2013,Oignons,2602,1000.0,7.0,5.94,0.0,0.0
Antigua-et-Barbuda,8,2013,"Légumes, Autres",2605,6000.0,46.0,56.38,0.0,1000.0
Antigua-et-Barbuda,8,2013,"Oranges, Mandarines",2611,5000.0,7.0,17.52,0.0,4000.0
Antigua-et-Barbuda,8,2013,Citrons & Limes,2612,0.0,2.0,4.53,0.0,0.0
Antigua-et-Barbuda,8,2013,Pamplemousse,2613,0.0,1.0,2.79,,0.0
Antigua-et-Barbuda,8,2013,"Agrumes, Autres",2614,0.0,1.0,1.31,,0.0
Antigua-et-Barbuda,8,2013,Bananes,2615,1000.0,19.0,11.42,0.0,
Antigua-et-Barbuda,8,2013,Bananes plantains,2616,0.0,5.0,2.48,,
Antigua-et-Barbuda,8,2013,Pommes,2617,1000.0,1.0,2.07,,1000.0
Antigua-et-Barbuda,8,2013,Ananas,2618,1000.0,8.0,7.79,0.0,0.0
Antigua-et-Barbuda,8,2013,Dattes,2619,0.0,0.0,0.09,,0.0
Antigua-et-Barbuda,8,2013,Raisin,2620,1000.0,8.0,4.22,,0.0
Antigua-et-Barbuda,8,2013,"Fruits, Autres",2625,10000.0,116.0,103.56,0.0,0.0
Antigua-et-Barbuda,8,2013,Café,2630,0.0,3.0,2.03,,0.0
Antigua-et-Barbuda,8,2013,Feve de Cacao,2633,0.0,19.0,1.0,,0.0
Antigua-et-Barbuda,8,2013,Thé,2635,0.0,1.0,0.9,,0.0
Antigua-et-Barbuda,8,2013,Poivre,2640,0.0,3.0,0.4,,0.0
Antigua-et-Barbuda,8,2013,Piments,2641,0.0,2.0,0.18,,
Antigua-et-Barbuda,8,2013,Girofles,2642,0.0,0.0,0.04,,
Antigua-et-Barbuda,8,2013,"Épices, Autres",2645,0.0,10.0,1.03,,0.0
Antigua-et-Barbuda,8,2013,Vin,2655,2000.0,23.0,9.49,,1000.0
Antigua-et-Barbuda,8,2013,Bière,2656,2000.0,17.0,17.28,,0.0
Antigua-et-Barbuda,8,2013,Boissons Fermentés,2657,0.0,1.0,0.8,,
Antigua-et-Barbuda,8,2013,Boissons Alcooliques,2658,0.0,43.0,5.33,,
Antigua-et-Barbuda,8,2013,"Alcool, non Comestible",2659,0.0,,,,0.0
Antigua-et-Barbuda,8,2013,Aliments pour enfants,2680,0.0,6.0,0.56,,
Antigua-et-Barbuda,8,2013,Viande de Bovins,2731,2000.0,56.0,12.42,,1000.0
Antigua-et-Barbuda,8,2013,Viande d'Ovins/Caprins,2732,0.0,7.0,1.63,,0.0
Antigua-et-Barbuda,8,2013,Viande de Suides,2733,3000.0,61.0,11.44,,2000.0
Antigua-et-Barbuda,8,2013,Viande de Volailles,2734,7000.0,251.0,58.82,,1000.0
Antigua-et-Barbuda,8,2013,"Viande, Autre",2735,0.0,3.0,0.74,,
Antigua-et-Barbuda,8,2013,Abats Comestible,2736,0.0,8.0,2.74,,
Antigua-et-Barbuda,8,2013,Graisses Animales Crue,2737,0.0,33.0,1.63,,
Antigua-et-Barbuda,8,2013,"Beurre, Ghee",2740,0.0,35.0,1.76,,0.0
Antigua-et-Barbuda,8,2013,Crème,2743,1000.0,8.0,1.41,,1000.0
Antigua-et-Barbuda,8,2013,Oeufs,2744,0.0,15.0,4.33,0.0,
Antigua-et-Barbuda,8,2013,Miel,2745,0.0,3.0,0.42,,
Antigua-et-Barbuda,8,2013,Poissons Eau Douce,2761,0.0,2.0,0.74,,0.0
Antigua-et-Barbuda,8,2013,Perciform,2762,1000.0,10.0,8.43,,1000.0
Antigua-et-Barbuda,8,2013,Poissons Pelagiques,2763,1000.0,22.0,9.26,,0.0
Antigua-et-Barbuda,8,2013,"Poissons Marins, Autres",2764,2000.0,33.0,18.02,,0.0
Antigua-et-Barbuda,8,2013,Crustacés,2765,1000.0,7.0,6.26,,0.0
Antigua-et-Barbuda,8,2013,Cephalopodes,2766,0.0,1.0,0.3,,0.0
Antigua-et-Barbuda,8,2013,"Mollusques, Autres",2767,1000.0,5.0,10.36,,0.0
Antigua-et-Barbuda,8,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,,0.0
Antigua-et-Barbuda,8,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Antigua-et-Barbuda,8,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,,0.0
Antigua-et-Barbuda,8,2013,Riz (Eq Blanchi),2805,1000.0,110.0,9.46,0.0,0.0
Antigua-et-Barbuda,8,2013,Lait - Excl Beurre,2848,15000.0,224.0,123.74,0.0,4000.0
Antigua-et-Barbuda,8,2013,Miscellanees,2899,,9.0,,,
Argentine,9,2013,Blé,2511,5251000.0,877.0,103.11,424000.0,19000.0
Argentine,9,2013,Orge,2513,676000.0,0.0,0.0,144000.0,
Argentine,9,2013,Maïs,2514,7881000.0,86.0,10.44,516000.0,1266000.0
Argentine,9,2013,Seigle,2515,52000.0,0.0,0.0,2000.0,
Argentine,9,2013,Avoine,2516,442000.0,4.0,0.64,44000.0,
Argentine,9,2013,Millet,2517,5000.0,,,0.0,
Argentine,9,2013,Sorgho,2518,1375000.0,,,73000.0,
Argentine,9,2013,"Céréales, Autres",2520,42000.0,3.0,0.47,1000.0,
Argentine,9,2013,Pommes de Terre,2531,1700000.0,60.0,32.85,200000.0,74000.0
Argentine,9,2013,Manioc,2532,202000.0,5.0,1.89,16000.0,18000.0
Argentine,9,2013,Patates douces,2533,405000.0,21.0,8.99,32000.0,
Argentine,9,2013,Racines nda,2534,0.0,,,,
Argentine,9,2013,"Sucre, canne",2536,23700000.0,,,50000.0,
Argentine,9,2013,Sucre Eq Brut,2542,1734000.0,403.0,41.44,,
Argentine,9,2013,Edulcorants Autres,2543,279000.0,66.0,6.73,,0.0
Argentine,9,2013,Haricots,2546,21000.0,2.0,0.22,2000.0,
Argentine,9,2013,Pois,2547,12000.0,2.0,0.17,1000.0,
Argentine,9,2013,Légumineuses Autres,2549,24000.0,4.0,0.46,1000.0,
Argentine,9,2013,Noix,2551,18000.0,3.0,0.44,0.0,
Argentine,9,2013,Soja,2555,36608000.0,0.0,0.0,493000.0,
Argentine,9,2013,Arachides Decortiquees,2556,213000.0,1.0,0.05,7000.0,
Argentine,9,2013,Graines de tournesol,2557,2626000.0,,,32000.0,
Argentine,9,2013,Graines Colza/Moutarde,2558,19000.0,0.0,0.0,,
Argentine,9,2013,Graines de coton,2559,290000.0,,,,175000.0
Argentine,9,2013,Coco (Incl Coprah),2560,10000.0,1.0,0.24,,
Argentine,9,2013,Sésame,2561,1000.0,0.0,0.03,,
Argentine,9,2013,Palmistes,2562,0.0,,,,0.0
Argentine,9,2013,Olives,2563,91000.0,0.0,0.11,,
Argentine,9,2013,"Plantes Oleiferes, Autre",2570,71000.0,0.0,0.01,5000.0,0.0
Argentine,9,2013,Huile de Soja,2571,2119000.0,69.0,2.84,,2001000.0
Argentine,9,2013,Huile d'Arachide,2572,2000.0,1.0,0.05,,0.0
Argentine,9,2013,Huile de Tournesol,2573,445000.0,260.0,10.74,,0.0
Argentine,9,2013,Huile de Colza&Moutarde,2574,2000.0,1.0,0.05,,
Argentine,9,2013,Huile Graines de Coton,2575,3000.0,2.0,0.08,,
Argentine,9,2013,Huile de Palmistes,2576,7000.0,,,,7000.0
Argentine,9,2013,Huile de Palme,2577,3000.0,,,,3000.0
Argentine,9,2013,Huile de Coco,2578,4000.0,2.0,0.09,,
Argentine,9,2013,Huile de Sésame,2579,0.0,0.0,0.0,,
Argentine,9,2013,Huile d'Olive,2580,7000.0,3.0,0.13,,1000.0
Argentine,9,2013,Huile de Germe de Maïs,2582,25000.0,15.0,0.61,,
Argentine,9,2013,Huil Plantes Oleif Autr,2586,-113000.0,0.0,0.0,,20000.0
Argentine,9,2013,Tomates,2601,765000.0,10.0,16.79,69000.0,
Argentine,9,2013,Oignons,2602,515000.0,13.0,11.89,22000.0,
Argentine,9,2013,"Légumes, Autres",2605,1937000.0,30.0,40.28,268000.0,
Argentine,9,2013,"Oranges, Mandarines",2611,970000.0,15.0,21.43,82000.0,
Argentine,9,2013,Citrons & Limes,2612,267000.0,2.0,4.25,91000.0,
Argentine,9,2013,Pamplemousse,2613,170000.0,2.0,3.81,12000.0,
Argentine,9,2013,"Agrumes, Autres",2614,0.0,,,,
Argentine,9,2013,Bananes,2615,572000.0,22.0,12.84,40000.0,
Argentine,9,2013,Bananes plantains,2616,4000.0,0.0,0.09,,
Argentine,9,2013,Pommes,2617,925000.0,26.0,19.72,87000.0,
Argentine,9,2013,Ananas,2618,41000.0,1.0,0.97,1000.0,
Argentine,9,2013,Dattes,2619,0.0,0.0,0.0,,
Argentine,9,2013,Raisin,2620,2567000.0,2.0,1.05,145000.0,
Argentine,9,2013,"Fruits, Autres",2625,592000.0,14.0,12.25,86000.0,
Argentine,9,2013,Café,2630,49000.0,2.0,1.18,,
Argentine,9,2013,Feve de Cacao,2633,40000.0,5.0,0.97,,
Argentine,9,2013,Thé,2635,209000.0,6.0,5.06,,
Argentine,9,2013,Poivre,2640,2000.0,0.0,0.04,,
Argentine,9,2013,Piments,2641,4000.0,1.0,0.09,,
Argentine,9,2013,Girofles,2642,0.0,0.0,0.0,,
Argentine,9,2013,"Épices, Autres",2645,3000.0,1.0,0.06,,
Argentine,9,2013,Vin,2655,1177000.0,47.0,25.04,139000.0,
Argentine,9,2013,Bière,2656,1833000.0,44.0,44.23,,
Argentine,9,2013,Boissons Fermentés,2657,4000.0,0.0,0.09,,
Argentine,9,2013,Boissons Alcooliques,2658,75000.0,15.0,1.81,,
Argentine,9,2013,"Alcool, non Comestible",2659,377000.0,,,,377000.0
Argentine,9,2013,Aliments pour enfants,2680,-24000.0,,,,
Argentine,9,2013,Viande de Bovins,2731,2589000.0,346.0,55.48,289000.0,
Argentine,9,2013,Viande d'Ovins/Caprins,2732,65000.0,9.0,1.56,,
Argentine,9,2013,Viande de Suides,2733,435000.0,80.0,10.51,,
Argentine,9,2013,Viande de Volailles,2734,1602000.0,166.0,38.66,,
Argentine,9,2013,"Viande, Autre",2735,52000.0,3.0,1.04,9000.0,
Argentine,9,2013,Abats Comestible,2736,364000.0,16.0,5.56,,134000.0
Argentine,9,2013,Graisses Animales Crue,2737,105000.0,39.0,1.96,,24000.0
Argentine,9,2013,"Beurre, Ghee",2740,38000.0,18.0,0.92,,
Argentine,9,2013,Crème,2743,4000.0,1.0,0.1,,
Argentine,9,2013,Oeufs,2744,552000.0,41.0,11.39,28000.0,
Argentine,9,2013,Miel,2745,2000.0,0.0,0.06,,
Argentine,9,2013,Poissons Eau Douce,2761,9000.0,0.0,0.21,,0.0
Argentine,9,2013,Perciform,2762,109000.0,3.0,2.63,,0.0
Argentine,9,2013,Poissons Pelagiques,2763,71000.0,6.0,1.51,,0.0
Argentine,9,2013,"Poissons Marins, Autres",2764,0.0,0.0,0.01,,0.0
Argentine,9,2013,Crustacés,2765,13000.0,0.0,0.32,,0.0
Argentine,9,2013,Cephalopodes,2766,63000.0,3.0,1.51,,0.0
Argentine,9,2013,"Mollusques, Autres",2767,36000.0,0.0,0.86,,0.0
Argentine,9,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,,0.0
Argentine,9,2013,Plantes Aquatiques,2775,1000.0,0.0,0.0,,1000.0
Argentine,9,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Argentine,9,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,,0.0
Argentine,9,2013,Riz (Eq Blanchi),2805,452000.0,90.0,8.77,62000.0,0.0
Argentine,9,2013,Lait - Excl Beurre,2848,8481000.0,256.0,195.08,49000.0,74000.0
Argentine,9,2013,Miscellanees,2899,,0.0,,,
Australie,10,2013,Blé,2511,6691000.0,584.0,70.46,229000.0,920000.0
Australie,10,2013,Orge,2513,2854000.0,,,35000.0,
Australie,10,2013,Maïs,2514,343000.0,42.0,4.94,13000.0,13000.0
Australie,10,2013,Seigle,2515,27000.0,12.0,1.03,,
Australie,10,2013,Avoine,2516,656000.0,1.0,0.17,22000.0,
Australie,10,2013,Millet,2517,37000.0,,,,
Australie,10,2013,Sorgho,2518,1433000.0,,,,
Australie,10,2013,"Céréales, Autres",2520,179000.0,1.0,0.08,,
Australie,10,2013,Pommes de Terre,2531,1457000.0,86.0,54.58,25000.0,
Australie,10,2013,Manioc,2532,91000.0,0.0,0.2,,87000.0
Australie,10,2013,Patates douces,2533,43000.0,3.0,1.64,2000.0,
Australie,10,2013,Racines nda,2534,5000.0,0.0,0.02,,2000.0
Australie,10,2013,Ignames,2535,0.0,,,,0.0
Australie,10,2013,"Sucre, canne",2536,27136000.0,,,,
Australie,10,2013,"Sucre, betterave",2537,0.0,,,,
Australie,10,2013,Sucre Eq Brut,2542,1888000.0,369.0,36.46,41000.0,987000.0
Australie,10,2013,Edulcorants Autres,2543,224000.0,12.0,9.19,,9000.0
Australie,10,2013,Haricots,2546,-18000.0,0.0,0.0,0.0,
Australie,10,2013,Pois,2547,149000.0,5.0,0.57,6000.0,
Australie,10,2013,Légumineuses Autres,2549,590000.0,7.0,0.73,33000.0,
Australie,10,2013,Noix,2551,176000.0,48.0,7.45,2000.0,
Australie,10,2013,Soja,2555,90000.0,1.0,0.19,4000.0,
Australie,10,2013,Arachides Decortiquees,2556,34000.0,19.0,1.28,1000.0,
Australie,10,2013,Graines de tournesol,2557,47000.0,,,,
Australie,10,2013,Graines Colza/Moutarde,2558,884000.0,1.0,0.0,,60000.0
Australie,10,2013,Graines de coton,2559,918000.0,,,,
Australie,10,2013,Coco (Incl Coprah),2560,55000.0,9.0,2.34,,
Australie,10,2013,Sésame,2561,6000.0,,,,
Australie,10,2013,Palmistes,2562,0.0,,,,
Australie,10,2013,Olives,2563,122000.0,8.0,2.84,,
Australie,10,2013,"Plantes Oleiferes, Autre",2570,5000.0,,,,1000.0
Australie,10,2013,Huile de Soja,2571,46000.0,41.0,1.95,,0.0
Australie,10,2013,Huile d'Arachide,2572,2000.0,2.0,0.07,,
Australie,10,2013,Huile de Tournesol,2573,54000.0,48.0,2.18,,3000.0
Australie,10,2013,Huile de Colza&Moutarde,2574,218000.0,221.0,9.34,,0.0
Australie,10,2013,Huile Graines de Coton,2575,140000.0,78.0,3.23,,65000.0
Australie,10,2013,Huile de Palmistes,2576,8000.0,,,,8000.0
Australie,10,2013,Huile de Palme,2577,84000.0,86.0,3.59,,0.0
Australie,10,2013,Huile de Coco,2578,21000.0,9.0,0.45,,11000.0
Australie,10,2013,Huile de Sésame,2579,3000.0,4.0,0.15,,
Australie,10,2013,Huile d'Olive,2580,33000.0,34.0,1.41,,0.0
Australie,10,2013,Huile de Germe de Maïs,2582,7000.0,7.0,0.28,,
Australie,10,2013,Huil Plantes Oleif Autr,2586,41000.0,19.0,0.63,,26000.0
Australie,10,2013,Tomates,2601,687000.0,15.0,29.44,,
Australie,10,2013,Oignons,2602,256000.0,9.0,10.31,15000.0,
Australie,10,2013,"Légumes, Autres",2605,1512000.0,52.0,63.09,40000.0,
Australie,10,2013,"Oranges, Mandarines",2611,370000.0,12.0,15.61,5000.0,
Australie,10,2013,Citrons & Limes,2612,39000.0,1.0,1.66,0.0,
Australie,10,2013,Pamplemousse,2613,11000.0,0.0,0.45,0.0,
Australie,10,2013,"Agrumes, Autres",2614,2000.0,0.0,0.1,0.0,
Australie,10,2013,Bananes,2615,353000.0,25.0,14.85,7000.0,
Australie,10,2013,Bananes plantains,2616,0.0,0.0,0.0,,
Australie,10,2013,Pommes,2617,540000.0,18.0,22.88,6000.0,
Australie,10,2013,Ananas,2618,122000.0,7.0,5.22,,
Australie,10,2013,Dattes,2619,5000.0,1.0,0.22,,
Australie,10,2013,Raisin,2620,1798000.0,12.0,6.59,3000.0,
Australie,10,2013,"Fruits, Autres",2625,514000.0,32.0,20.57,10000.0,
Australie,10,2013,Café,2630,112000.0,5.0,4.8,,
Australie,10,2013,Feve de Cacao,2633,70000.0,17.0,2.98,,
Australie,10,2013,Thé,2635,15000.0,1.0,0.64,,
Australie,10,2013,Poivre,2640,3000.0,1.0,0.11,,
Australie,10,2013,Piments,2641,3000.0,1.0,0.14,,
Australie,10,2013,Girofles,2642,0.0,0.0,0.01,,
Australie,10,2013,"Épices, Autres",2645,7000.0,3.0,0.29,,
Australie,10,2013,Vin,2655,601000.0,36.0,19.48,,132000.0
Australie,10,2013,Bière,2656,2081000.0,88.0,89.16,,
Australie,10,2013,Boissons Fermentés,2657,47000.0,3.0,2.01,,
Australie,10,2013,Boissons Alcooliques,2658,27000.0,9.0,1.16,,
Australie,10,2013,"Alcool, non Comestible",2659,14000.0,,,,14000.0
Australie,10,2013,Aliments pour enfants,2680,8000.0,3.0,0.33,,
Australie,10,2013,Viande de Bovins,2731,790000.0,105.0,33.86,,
Australie,10,2013,Viande d'Ovins/Caprins,2732,248000.0,67.0,9.87,,18000.0
Australie,10,2013,Viande de Suides,2733,564000.0,111.0,24.14,,
Australie,10,2013,Viande de Volailles,2734,1077000.0,186.0,46.12,,
Australie,10,2013,"Viande, Autre",2735,52000.0,7.0,2.23,,
Australie,10,2013,Abats Comestible,2736,210000.0,24.0,7.96,11000.0,14000.0
Australie,10,2013,Graisses Animales Crue,2737,154000.0,64.0,3.27,,79000.0
Australie,10,2013,"Beurre, Ghee",2740,97000.0,72.0,3.67,,11000.0
Australie,10,2013,Crème,2743,7000.0,2.0,0.29,,
Australie,10,2013,Oeufs,2744,244000.0,32.0,8.51,2000.0,
Australie,10,2013,Miel,2745,10000.0,4.0,0.43,,
Australie,10,2013,Poissons Eau Douce,2761,96000.0,8.0,4.11,,0.0
Australie,10,2013,Perciform,2762,161000.0,6.0,6.88,,0.0
Australie,10,2013,Poissons Pelagiques,2763,278000.0,12.0,4.52,,0.0
Australie,10,2013,"Poissons Marins, Autres",2764,51000.0,6.0,2.18,,0.0
Australie,10,2013,Crustacés,2765,100000.0,6.0,4.28,,0.0
Australie,10,2013,Cephalopodes,2766,28000.0,3.0,1.21,,0.0
Australie,10,2013,"Mollusques, Autres",2767,68000.0,1.0,2.92,,0.0
Australie,10,2013,Animaux Aquatiques Autre,2769,5000.0,0.0,0.23,,0.0
Australie,10,2013,Plantes Aquatiques,2775,7000.0,0.0,0.0,,7000.0
Australie,10,2013,Huiles de Poissons,2781,6000.0,0.0,0.0,,0.0
Australie,10,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.01,,0.0
Australie,10,2013,Riz (Eq Blanchi),2805,388000.0,101.0,11.03,8000.0,113000.0
Australie,10,2013,Lait - Excl Beurre,2848,6375000.0,339.0,234.49,,452000.0
Australie,10,2013,Miscellanees,2899,,14.0,,,
Autriche,11,2013,Blé,2511,1320000.0,645.0,81.1,40000.0,58000.0
Autriche,11,2013,Orge,2513,758000.0,3.0,0.39,24000.0,
Autriche,11,2013,Maïs,2514,2161000.0,97.0,12.33,51000.0,160000.0
Autriche,11,2013,Seigle,2515,237000.0,88.0,12.15,6000.0,1000.0
Autriche,11,2013,Avoine,2516,101000.0,18.0,2.24,3000.0,
Autriche,11,2013,Millet,2517,2000.0,,,1000.0,
Autriche,11,2013,Sorgho,2518,10000.0,,,,
Autriche,11,2013,"Céréales, Autres",2520,580000.0,0.0,0.01,27000.0,11000.0
Autriche,11,2013,Pommes de Terre,2531,712000.0,110.0,58.34,48000.0,61000.0
Autriche,11,2013,Manioc,2532,1000.0,,,,1000.0
Autriche,11,2013,Patates douces,2533,0.0,0.0,0.05,,
Autriche,11,2013,Racines nda,2534,0.0,0.0,0.0,,0.0
Autriche,11,2013,Ignames,2535,0.0,0.0,0.0,,
Autriche,11,2013,"Sucre, canne",2536,0.0,,,,0.0
Autriche,11,2013,"Sucre, betterave",2537,3401000.0,,,,
Autriche,11,2013,Sucre Eq Brut,2542,426000.0,389.0,39.54,,87000.0
Autriche,11,2013,Edulcorants Autres,2543,294000.0,36.0,4.47,,256000.0
Autriche,11,2013,Haricots,2546,2000.0,2.0,0.18,0.0,
Autriche,11,2013,Pois,2547,20000.0,4.0,0.45,1000.0,
Autriche,11,2013,Légumineuses Autres,2549,27000.0,2.0,0.18,1000.0,
Autriche,11,2013,Noix,2551,59000.0,42.0,6.88,1000.0,
Autriche,11,2013,Soja,2555,145000.0,19.0,2.06,,
Autriche,11,2013,Arachides Decortiquees,2556,9000.0,16.0,1.0,,
Autriche,11,2013,Graines de tournesol,2557,139000.0,8.0,0.94,,
Autriche,11,2013,Graines Colza/Moutarde,2558,356000.0,0.0,0.0,11000.0,
Autriche,11,2013,Graines de coton,2559,0.0,,,,0.0
